a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20
1553.8,1570.7,1624.6,1664.7,1676.7,1683.9,1688.8,1685,1672.6,1684,1711.9,1756.7,1833.9,1918.8,1960.4,1978.5,1988,2015.6,2057.5,2115.9
1515.4,1522.7,1527.9,1547.1,1574.3,1595.7,1622.4,1633.4,1655.4,1661.8,1661.9,1709.9,1768.9,1837.8,1885.6,1917.2,2015.2,2057.9,2094.9,2161.5
1564,1588.7,1602.1,1612.2,1623.9,1634,1652,1635,1629.6,1646.3,1684.3,1721.9,1746.7,1771.2,1828,1877.9,2072.5,2123.7,2196.7,2238.6
1641,1695.1,1745.2,1763,1775.1,1787.2,1794.8,1796.8,1799.3,1791.1,1796.7,1802.7,1831.3,1902.7,1976.7,2022.9,2078.3,2129.3,2213.7,2286.1
1359.2,1402,1416.9,1422.9,1427.3,1429.9,1439.4,1460.9,1482.5,1494.2,1518.6,1558.1,1609.1,1698.1,1794.9,1947.4,1993,2049.5,2084.2,2130.2
1297.6,1313.8,1328,1331.2,1338,1333,1337.7,1346.3,1356.9,1361.7,1375,1398.2,1474.2,1541.8,1578.6,1703.7,1925.7,2010.4,2054.1,2102.5
1405.1,1401.6,1409.8,1418.5,1429.9,1432,1455.5,1474,1483.6,1494.8,1521.1,1554.8,1598.4,1610.9,1640.7,1763,1911.2,2039.8,2084.3,2132.8
1692.2,1707.7,1722.7,1733.3,1730,1754.3,1764.8,1787.1,1800.5,1809.5,1841.4,1871.6,1906,1918.2,1933.6,2007.1,2129,2173.8,2248.1,2287.2
1472.4,1494.1,1521.7,1541.2,1558.3,1564.4,1575.2,1582.8,1587.3,1590.3,1583.6,1609.9,1655.4,1806.5,1911.9,2044.9,2128.1,2160.7,2222.6,2245.9
1586.9,1601.4,1668.2,1711.5,1741.1,1746.8,1752,1772.9,1789.1,1794.9,1813.6,1849.1,1907.8,1957.9,2122.8,2188.1,2192.1,2209.2,2218.6,2241.1
1547.8,1585.2,1611.7,1615.9,1626.3,1631.6,1635.7,1641.7,1656.7,1657.2,1663.5,1673.9,1704.5,1753,1781.3,1847.4,1942.2,1996.5,2044.5,2113.8
1678,1712.3,1785.4,1813.4,1857.4,1896,1930.8,1951.7,1966.3,1976,1992.7,2033,2091.6,2134.8,2201.9,2284.4,2317.7,2337.9,2367.1,2372
1686.8,1742.2,1775.7,1800.7,1817.5,1828.3,1842.3,1848.2,1837.1,1849.1,1847.4,1870,1894.5,1935.2,1963.1,2005.8,2103.9,2170.6,2196.9,2224
1580,1583.7,1598,1612.2,1631.2,1658.7,1670,1686.6,1708.5,1706.8,1671.5,1675.8,1719.2,1796.1,1843.5,1922.1,2013.2,2090.2,2153.4,2192.5
1580,1632.6,1668.2,1712.8,1756.1,1781.3,1762.6,1753.7,1743,1700,1744.4,1869.3,1900.2,1937.5,2036.2,2123.6,2198.4,2245,2302.9,2326.7
1668.3,1704.5,1730.1,1736.5,1747.7,1757.5,1775.2,1793.6,1813.8,1849.6,1874.6,1902,1940.2,1999.3,2061.2,2131.7,2197.5,2228.1,2270.2,2373.5
1445.2,1511.3,1548,1562.7,1583,1599.8,1607,1604.2,1624.1,1613.3,1640.2,1695.6,1765.9,1827.9,1878.7,1913.7,1965.5,2040.5,2102.6,2143.4
1508.7,1529,1559.5,1564.1,1573.9,1584,1592.5,1599.6,1602.2,1627.8,1654,1670.6,1724.5,1774.4,1854.7,1926.9,2018.4,2079.8,2139.1,2186.8
1505.3,1520.7,1537.8,1552.6,1560.8,1555.9,1568.5,1579.3,1604.7,1619.7,1633,1656.8,1705.7,1759.6,1816.4,1877.4,1986,2047.5,2123.6,2226.4
1729.8,1782.3,1805.2,1818.3,1827.1,1834.6,1840.5,1824.3,1835.9,1844.2,1849.8,1858.9,1877,1924.1,1954.2,2009.8,2107,2187.4,2236.4,2284.9
1420.5,1460.3,1511.9,1576.2,1649.6,1686.4,1713.9,1748.2,1775.6,1762.8,1746,1743.2,1801.8,1889.9,1914.3,1966,2023,2078.4,2137.2,2185.1
1609.6,1618.1,1617.6,1619.7,1613.3,1603.2,1609.6,1615.6,1624.3,1638.9,1652.8,1692.1,1702.3,1729.9,1746,1751.1,1757.6,1759.4,1763.9,1765.7
1575.3,1600.3,1614.6,1623.8,1623.6,1616,1629.2,1626.1,1641.3,1693.9,1718.3,1731.9,1756.2,1788.1,1800.2,1809.3,1812.2,1840.2,1870.3,1873.1
1607.9,1645.7,1668,1683.9,1695.3,1713.1,1730.5,1730,1780.8,1812.5,1835,1860.7,1866.3,1896.2,1924.7,1946.3,1960.9,1976,1985.4,2009.1
1575.3,1596.3,1609,1605,1599.8,1584.4,1545.7,1570.2,1602.4,1637.5,1666.9,1706.9,1731.4,1742.5,1747.6,1747.5,1750.3,1751.4,1750.8,1760.1
1441.3,1480.2,1520.7,1533.8,1540.8,1566.2,1586.6,1588.2,1613.5,1637.4,1653.8,1673.1,1693.1,1697.5,1714,1718.9,1722.4,1726.9,1733.6,1734.5
1673.4,1710.3,1729.9,1731.2,1732.7,1754.8,1754.3,1771.3,1796.3,1824.9,1853.4,1865,1895.1,1930.5,1946.3,1971.4,1978.8,1985.2,1990.6,1996.3
1519.1,1534.9,1557,1564.9,1575.2,1574.3,1573.2,1586.6,1616.9,1639.9,1667.2,1690.2,1721,1741.1,1757.9,1772.1,1779.3,1808.9,1823,1831
1473.7,1513.2,1532.8,1540.6,1548.8,1557.9,1581.1,1611.9,1633.7,1658.3,1674,1692.7,1701.6,1706,1707.8,1714.5,1716.9,1721.8,1723.5,1727.4
1388.3,1422.5,1435.8,1453.3,1454,1470,1475.8,1504,1536.6,1580.6,1631,1664.7,1677.7,1712.4,1738.1,1754.4,1753.3,1749.6,1759.3,1766.2
1579.4,1629,1663.4,1685.7,1685.2,1646.2,1636.1,1629.5,1667,1741.1,1773,1832.6,1861.4,1867.5,1865.1,1892.8,1907.2,1920.4,1928.2,1937.2
1683.2,1713.2,1717.9,1711.8,1698.5,1691.7,1718.9,1750.7,1801.5,1863.4,1920.1,1968.4,1976.1,1988.1,1998.8,2003.3,2017.2,2026.4,2043.5,2051.1
1523.5,1530.6,1541.3,1533.5,1544,1563.8,1563.3,1581.3,1639.7,1675,1726.5,1759.6,1785.7,1804.7,1818.7,1819.7,1818.7,1818.9,1823,1828.6
1484,1491.8,1489.8,1484.6,1496.1,1505,1517,1520.8,1561,1602.5,1613.5,1630,1651.7,1677.9,1683.3,1693.7,1696.7,1704.3,1716.9,1725.2
1684.9,1710.2,1704.3,1675.2,1656.1,1651.7,1653.3,1717.1,1785.1,1802.3,1833.4,1874.6,1892.6,1907.1,1923.3,1929.4,1937.4,1940.8,1944.5,1948.1
1490.3,1523,1529.9,1528,1538.8,1545.8,1557.5,1567.4,1587.2,1622.6,1651.6,1694,1710.8,1755.1,1761.3,1780.6,1790,1799.8,1810.7,1825.2
1420,1402.8,1443.2,1473.6,1505.3,1524.3,1548.4,1558.7,1573.2,1583.7,1601.9,1615.1,1635.6,1650.9,1661.2,1677.3,1680.3,1696.1,1699.7,1701.2
1415.3,1476.6,1483.5,1501,1520.5,1527.7,1532.1,1504.7,1501.3,1550.7,1572,1605,1626.2,1625.9,1653.7,1672.6,1683.5,1683.6,1680.7,1689.1
1401.9,1423.1,1445.6,1452.6,1470.1,1481.3,1477.8,1474.8,1472.4,1491.9,1507.1,1558.6,1567.7,1578,1585.8,1584.6,1583.1,1579.2,1590,1605.7
1414.5,1421.2,1434.3,1437.8,1447,1449.5,1441.4,1439.5,1456.1,1491.2,1502.9,1523.3,1532,1546.3,1542.7,1563.5,1563.5,1558.9,1564.8,1564.5
1476.3,1501.5,1503.6,1517.8,1526.9,1529.6,1524,1534.2,1547,1561.1,1573.5,1588.4,1598.8,1606.6,1606.3,1607.2,1612.2,1624.7,1638.9,1652.1
1503.2,1503.6,1512.9,1512.2,1509.5,1509.8,1516.1,1527.9,1549,1552.3,1569.9,1582.2,1588.4,1599.6,1614.7,1623.8,1627.7,1632.6,1636.1,1635.5
1472.6,1479,1476.5,1476.3,1479.5,1482.8,1481.8,1492.5,1504.5,1528.8,1566.3,1581,1610.4,1624.7,1652,1654.2,1660,1662.8,1666.4,1661.3
1331.8,1351.4,1360.8,1365.7,1366.9,1368.3,1384.5,1387.9,1406.5,1416.5,1423.1,1431.9,1436.3,1443.8,1449.2,1451,1451,1450.5,1450.7,1468.1
1468.1,1490,1503.7,1500.3,1456.5,1447.9,1476,1498.4,1519.5,1556.4,1597.6,1626.8,1638.2,1655.5,1655.3,1657.8,1661.1,1667.6,1666.3,1671.7
1498.8,1534.3,1562.7,1565.4,1539.7,1516,1501.8,1518.8,1535.1,1559.2,1598.2,1615.7,1649.6,1683.4,1696.5,1709.7,1714.1,1724.5,1726.2,1728.1
1652.7,1715.6,1751.1,1757.4,1761.7,1762.9,1763.8,1787.5,1811.1,1837.6,1852,1874.8,1879,1887.6,1905.9,1911.2,1919.1,1932.7,1937.7,1938.1
1650.7,1695.7,1723.7,1738.5,1744.9,1738,1761,1779.8,1801.1,1814,1814,1813.1,1818.4,1832.4,1837.6,1856.8,1864.5,1870.4,1879.9,1897.5
1577.6,1590.1,1593.9,1587.8,1579.1,1572.2,1581.3,1592.9,1621.2,1646,1676.4,1702.6,1722.3,1748.1,1755.4,1770.6,1772,1776,1775.6,1777.2
1365.4,1383,1387.2,1391.6,1399.2,1407.3,1445.2,1476.8,1506.1,1521.2,1571.9,1588.9,1600.9,1607.1,1620,1624.2,1629.2,1639.2,1641.6,1652.6
1399.8,1436.5,1452,1470.2,1486.1,1497,1513.9,1519.6,1564.2,1619.1,1647.2,1704.6,1736,1758.5,1779.5,1783.6,1790.1,1789.3,1791,1790.2
1495.6,1490.6,1493.2,1490,1508.3,1534.2,1547.6,1562.3,1577.5,1594.7,1611.8,1646.5,1668.8,1686.4,1702.7,1712.8,1717.9,1725.6,1730.5,1739.5
1379.6,1402.5,1427.1,1436.6,1463.2,1490,1499.7,1524.2,1543,1552,1552.4,1562.1,1565.3,1571.3,1571.8,1577.9,1579.5,1582.3,1587.6,1595.8
1443.6,1486.6,1521,1556.9,1591.9,1606.9,1615,1648.8,1688,1720.8,1791.1,1842.4,1863.6,1878.5,1891.8,1900.7,1902.5,1904.5,1902.9,1903.2
1433.8,1433.9,1419.3,1406.3,1408.3,1412.7,1432.4,1435.7,1454.9,1511.5,1528.6,1545.8,1556.4,1565.2,1568.8,1573.8,1577.3,1587.2,1599,1623.1
1747.8,1767.1,1781.4,1790.6,1785.6,1779.8,1756.5,1753.7,1758.5,1788.5,1825.8,1843.7,1874,1892.8,1911.2,1928,1933.1,1933.7,1934.2,1934.1
1639.2,1692.7,1731.3,1754.5,1786.6,1789.8,1805.4,1818.8,1830.7,1860.7,1880.1,1905.9,1918.2,1930.4,1958,1964.4,1970.5,1980.9,1987,1992.1
1564.5,1606.1,1616.2,1612.9,1603,1616.6,1605.8,1616.7,1615.8,1635.7,1660.1,1680.2,1716.8,1739.2,1760,1774.9,1773.5,1779.8,1781.1,1791.3
1476.8,1494.4,1503.6,1512.3,1508.2,1511.8,1528.4,1564.4,1608.7,1642.2,1667.9,1686.8,1714.8,1731.6,1745.5,1761.9,1781.1,1794.2,1815.2,1823.7
1491.2,1514.9,1541.9,1553.8,1560.9,1551.5,1554.3,1579,1602.5,1632.5,1657.9,1665.9,1687.1,1687.7,1688.9,1691.8,1696.2,1696.6,1700.2,1702.8
1520.5,1548.9,1572.6,1601.4,1596.2,1619.4,1632.3,1660.2,1701.2,1723.7,1746.9,1757.8,1771.1,1776.5,1782.8,1781.8,1788.4,1792.9,1800.3,1802.9
1238.7,1308.5,1404.1,1482.4,1493.5,1499,1534.6,1585.6,1664.9,1710.7,1767.2,1837.6,1850.8,1880.9,1911,1930.1,1939.5,1951.2,1963.8,1982.6
1269,1275.1,1281.8,1305.2,1337.2,1351.7,1380.2,1426.8,1457.2,1472.3,1496,1498.3,1507.3,1520.6,1525.5,1527.5,1540.4,1579.4,1647,1696.3
1491.8,1528.3,1541.9,1555.1,1585.3,1619,1636.9,1662.4,1687.1,1711.5,1738.9,1765.3,1779.1,1796.9,1806.4,1811.8,1816.5,1818.9,1820.3,1835.6
1561.7,1575.6,1609.7,1631.8,1655.6,1676.2,1697.3,1726.8,1758.9,1792.5,1816,1825,1840.9,1852.9,1863.2,1866.2,1871.4,1877.1,1884.9,1898.3
1359.6,1460.7,1537.8,1592.4,1618.6,1633.2,1660.2,1674.6,1701.4,1717.9,1745.6,1768.1,1788.6,1836.3,1880.1,1891,1889.3,1891.3,1896.2,1896.4
1398,1410.4,1435.2,1452.8,1454.2,1471.1,1481.9,1510.6,1531,1551.1,1568.6,1576.3,1597.3,1614,1632.1,1643.4,1646.1,1650.5,1657.6,1657.6
1502,1515,1508.3,1494.1,1479.9,1501.9,1521.4,1563.8,1588.5,1630.7,1646.6,1664.4,1671.4,1673.8,1674.3,1673.3,1674.7,1678.3,1685,1694.4
1516.8,1562.8,1576.2,1571.6,1573.9,1571.7,1600.3,1633.5,1683.1,1705.6,1729.4,1744.7,1754.5,1758.3,1762.3,1773,1789.7,1795.6,1810.2,1826.5
1292.7,1302,1308.5,1311.7,1316.1,1339.1,1349.5,1377.2,1402.8,1429,1454.3,1487.3,1526.1,1549.1,1577.1,1609.4,1636,1660.7,1673.5,1665.1
1270.2,1276.3,1274.2,1281.7,1286.1,1298.7,1304.8,1356.6,1387.4,1420.7,1436.5,1449.3,1461.2,1473,1478.2,1478.2,1493.7,1506.3,1514.2,1517.2
1414.1,1403.5,1396.4,1389,1385.1,1375.4,1389.1,1412.1,1428,1460.7,1498.4,1508,1519.6,1524.8,1527,1529.6,1534.4,1533.8,1534.1,1535
1576.1,1590.8,1609.8,1632.5,1651.3,1667.8,1676.8,1703.8,1717.7,1757.1,1783.9,1822.1,1839.6,1864.9,1881.5,1884.5,1893.7,1904,1908.4,1913.9
1570.6,1575.5,1569.5,1562.6,1564.2,1574.5,1572.9,1594.2,1614.2,1628.3,1636.5,1646.4,1654.2,1660.4,1666.8,1670.1,1692,1704.3,1716.1,1725
1599.9,1626.4,1657.1,1658.8,1645.1,1643.2,1640,1644.8,1667.9,1687.7,1730.2,1751.7,1762.1,1768.9,1772.4,1781,1788,1800.4,1807.5,1816.9
1427.2,1441.7,1451.9,1465.5,1469.4,1456.6,1447.6,1487.5,1522.7,1564.7,1596.8,1617,1628.4,1642.2,1646.1,1658.4,1671.8,1676.9,1698.4,1698.6
1604.9,1635.1,1687.7,1724.7,1727.9,1691.7,1706.4,1714.9,1743.2,1785.2,1809.7,1845.9,1871.5,1890,1902.7,1912.9,1924.1,1937.1,1960.2,1969
1548.3,1577.1,1604.4,1599.8,1588,1552.9,1573.5,1598.9,1637.7,1680.4,1727.3,1783.5,1821,1831,1844,1848.5,1841.8,1840.6,1837.4,1842.1
1338.3,1344,1332.5,1336.3,1337.8,1377.9,1429.8,1462.8,1477.7,1526,1556.8,1588.9,1605.6,1615.2,1620,1632.9,1636,1637.1,1646.7,1637.7
1481.3,1533,1583.3,1607.8,1628.3,1615.9,1602.8,1559.1,1578.9,1621.3,1674.9,1733.4,1803.8,1855.7,1902.6,1915.5,1920.7,1910.1,1899.8,1897.1
1574,1617.5,1637.6,1656.2,1661.8,1663.7,1638.4,1651,1686.6,1722.1,1754.7,1797.2,1829.8,1866.3,1885.1,1889.3,1898.4,1892.7,1912.4,1922.2
1453.2,1476.2,1505.3,1541.1,1553.3,1543.3,1520.6,1532,1537.9,1551.5,1598.5,1638.3,1664.6,1686.1,1703.9,1703.5,1711.4,1717.2,1720.8,1720.7
1383.7,1407.3,1417.8,1440.6,1444.3,1458.8,1468.5,1469.5,1471.5,1484.3,1512.3,1554.1,1580.7,1596.6,1623.7,1627,1639,1663.9,1680.4,1702.6
1475.5,1505.7,1504.7,1507.4,1511.3,1508.1,1521,1521.8,1539.3,1573.7,1609.9,1635.4,1667.9,1690.2,1697.3,1706.3,1711.2,1713,1713.4,1710.7
1344,1358.7,1367.5,1395,1416.3,1419.1,1439.3,1492.7,1597.9,1648.2,1718.3,1764.1,1769.1,1787.1,1796.1,1799.4,1809,1810.1,1810.7,1816.3
1326.9,1359.8,1387.9,1431.5,1473.5,1502.2,1512.4,1531,1569.9,1602.2,1639.4,1667.8,1701,1722.2,1749.2,1782,1799.1,1822.5,1833,1852.8
