participant,effect,q_sum,lextale_std,eq_std,estimate
midd11,boundary_separation,-1,1.8737098405792596,1.2236313601852333,2.713705
midd11,boundary_separation,1,1.8737098405792596,1.2236313601852333,1.8999700000000002
midd11,drift_rate,-1,1.8737098405792596,1.2236313601852333,1.3645100000000001
midd11,drift_rate,1,1.8737098405792596,1.2236313601852333,1.27251
midd12,boundary_separation,-1,2.31989446597588,0.6962388443055066,4.878595000000001
midd12,boundary_separation,1,2.31989446597588,0.6962388443055066,2.085395
midd12,drift_rate,-1,2.31989446597588,0.6962388443055066,0.9556370000000001
midd12,drift_rate,1,2.31989446597588,0.6962388443055066,1.55047
midd13,boundary_separation,-1,1.055704694018789,1.2236313601852333,5.2081800000000005
midd13,boundary_separation,1,1.055704694018789,1.2236313601852333,1.616775
midd13,drift_rate,-1,1.055704694018789,1.2236313601852333,0.857079
midd13,drift_rate,1,1.055704694018789,1.2236313601852333,1.523195
midd14,boundary_separation,-1,2.1711662575103396,-0.3585461874539467,4.997120000000001
midd14,boundary_separation,1,2.1711662575103396,-0.3585461874539467,2.230635
midd14,drift_rate,-1,2.1711662575103396,-0.3585461874539467,1.158595
midd14,drift_rate,1,2.1711662575103396,-0.3585461874539467,1.38045
midd15,boundary_separation,-1,3.0635355083035805,0.16884632842577998,3.9835149999999997
midd15,boundary_separation,1,3.0635355083035805,0.16884632842577998,2.7118700000000002
midd15,drift_rate,-1,3.0635355083035805,0.16884632842577998,1.03757
midd15,drift_rate,1,3.0635355083035805,0.16884632842577998,1.264545
midd17,boundary_separation,-1,1.4275252151826392,2.2784163919446865,3.1900399999999998
midd17,boundary_separation,1,1.4275252151826392,2.2784163919446865,2.25638
midd17,drift_rate,-1,1.4275252151826392,2.2784163919446865,1.1880199999999999
midd17,drift_rate,1,1.4275252151826392,2.2784163919446865,1.3485200000000002
midd19,boundary_separation,-1,1.5762534236481793,0.31952990439141615,1.824305
midd19,boundary_separation,1,1.5762534236481793,0.31952990439141615,1.842085
midd19,drift_rate,-1,1.5762534236481793,0.31952990439141615,1.13083
midd19,drift_rate,1,1.5762534236481793,0.31952990439141615,1.183965
midd22,boundary_separation,-1,3.4353560294674303,-0.05717903552267429,3.292825
midd22,boundary_separation,1,3.4353560294674303,-0.05717903552267429,3.2912299999999997
midd22,drift_rate,-1,3.4353560294674303,-0.05717903552267429,1.32189
midd22,drift_rate,1,3.4353560294674303,-0.05717903552267429,1.6102500000000002
midd24,boundary_separation,-1,1.5762534236481793,0.5455552683398704,6.88376
midd24,boundary_separation,1,1.5762534236481793,0.5455552683398704,3.37672
midd24,drift_rate,-1,1.5762534236481793,0.5455552683398704,0.4122805
midd24,drift_rate,1,1.5762534236481793,0.5455552683398704,1.83936
midd25,boundary_separation,-1,3.0635355083035805,0.09350454044296189,3.56912
midd25,boundary_separation,1,3.0635355083035805,0.09350454044296189,2.4102750000000004
midd25,drift_rate,-1,3.0635355083035805,0.09350454044296189,1.24061
midd25,drift_rate,1,3.0635355083035805,0.09350454044296189,1.4891299999999998
midd26,boundary_separation,-1,1.9480739448120297,-0.3585461874539467,1.513545
midd26,boundary_separation,1,1.9480739448120297,-0.3585461874539467,3.94283
midd26,drift_rate,-1,1.9480739448120297,-0.3585461874539467,1.90835
midd26,drift_rate,1,1.9480739448120297,-0.3585461874539467,1.341645
midd27,boundary_separation,-1,1.5018893194154093,0.47021348035705235,2.9122250000000003
midd27,boundary_separation,1,1.5018893194154093,0.47021348035705235,2.4425350000000003
midd27,drift_rate,-1,1.5018893194154093,0.47021348035705235,1.22083
midd27,drift_rate,1,1.5018893194154093,0.47021348035705235,1.121115
midd28,boundary_separation,-1,3.8071765506312807,1.6003403000993237,4.06156
midd28,boundary_separation,1,3.8071765506312807,1.6003403000993237,2.5061
midd28,drift_rate,-1,3.8071765506312807,1.6003403000993237,1.523595
midd28,drift_rate,1,3.8071765506312807,1.6003403000993237,1.38387
midd29,boundary_separation,-1,2.2455303617431097,-0.20786261148831048,2.68144
midd29,boundary_separation,1,2.2455303617431097,-0.20786261148831048,2.3232749999999998
midd29,drift_rate,-1,2.2455303617431097,-0.20786261148831048,1.148435
midd29,drift_rate,1,2.2455303617431097,-0.20786261148831048,1.1678250000000001
midd30,boundary_separation,-1,1.3531611109498691,0.0181627524601438,2.5059899999999997
midd30,boundary_separation,1,1.3531611109498691,0.0181627524601438,1.695855
midd30,drift_rate,-1,1.3531611109498691,0.0181627524601438,1.4115250000000001
midd30,drift_rate,1,1.3531611109498691,0.0181627524601438,1.36173
